"","gender","ethnicity","disability","education","income","house_ownership","new_var","new_var2","new_var3","new_var4","crime"
"1040","Female","Majority","No","Some College",39904.5044496208,1,1,0.290446926877209,1,NA,0
"1041","Male","Minority","No","High School",39366.4029219716,0,1,0.129974143038181,0,NA,0
"1042","Male","Minority","No","No High School",31181.7228088397,0,0,-0.529473036376115,1,NA,1
"1043","Female","Majority","Yes","High School",30823.4516083504,0,0,-0.527434948277016,0,NA,1
"1044","Female","Majority","No","Some College",40123.9838324167,0,1,0.254210984933553,0,NA,0
"1045","Male","Majority","No","High School",34241.8480938968,0,0,-0.252515383465141,1,NA,0
"1046","Female","Majority","No","No High School",22535.2552990256,1,0,-1.23064497204894,0,NA,1
"1047","Male","Minority","No","No High School",33028.3817395743,0,0,-0.437384016004224,0,NA,0
"1048","Female","Majority","Yes","High School",24933.6959848842,0,0,-0.987189180883923,0,NA,1
"1049","Female","Majority","No","Some College",40578.3889285719,0,1,0.34007854728329,1,NA,0
"1050","Male","Majority","No","Some College",43463.2083799732,0,1,0.517075313266739,1,NA,0
"1051","Male","Minority","No","High School",45105.0769642801,1,1,0.602318943881845,1,NA,0
"1052","Male","Majority","No","Some College",47695.6806637893,0,1,0.833801629098144,0,NA,0
"1053","Female","Minority","No","No High School",20433.2471958894,0,0,-1.35312349174131,1,NA,1
"1054","Female","Majority","No","High School",41308.4522085232,0,1,0.279966584180238,0,NA,0
"1055","Male","Majority","No","High School",51067.8867833593,0,1,1.07835457640212,1,NA,0
"1056","Male","Minority","No","High School",NA,0,1,0.552409267764428,1,-27.2384093398937,0
"1057","Female","Minority","No","Bachelor's",38409.9575364306,0,1,0.156594585502007,0,NA,0
"1058","Female","Majority","No","Bachelor's",55950.7526620415,0,1,1.51700754837876,1,NA,0
"1059","Male","Minority","No","No High School",28796.4240124364,1,0,-0.708688575888866,1,NA,0
"1060","Male","Majority","No","High School",47024.9496847499,1,1,0.754577725421855,1,NA,0
"1061","Male","Majority","No","Some College",46797.0854986814,0,1,0.807754861622384,1,NA,0
"1062","Female","Majority","No","High School",35786.4803271776,1,0,-0.162043541833543,0,NA,0
"1063","Female","Majority","No","High School",26778.9073600294,0,0,-0.805415866361069,1,NA,0
"1064","Male","Minority","No",NA,34391.3500745349,0,0,-0.2265459959852,1,-20.5372519701667,0
"1065","Male","Majority","No","High School",51124.9771463941,1,1,1.04912529390095,0,NA,0
"1066","Female","Majority","No","Bachelor's",44491.9436658728,0,1,0.616391228856787,0,NA,0
"1067","Male","Majority","No","Some College",46676.3964519496,0,1,0.733146834633428,0,NA,0
"1068","Female","Majority","No","Some College",28729.6533707542,0,0,-0.626246281281628,1,NA,1
"1069","Female","Majority","No","No High School",40342.0899269516,0,1,0.181565871231946,1,NA,1
"1070","Female","Majority","No","High School",28428.8461632111,1,0,-0.662648143311409,1,NA,0
"1071","Male","Minority","No","High School",38051.0431206393,0,1,0.0692174425152398,1,NA,0
"1072","Female","Majority","Yes","High School",22453.7914875986,0,0,-1.17331019606545,0,NA,1
"1073","Female","Majority","No","High School",38186.2741856021,0,1,0.0398389894388524,0,NA,0
"1074","Female","Minority","No","No High School",32840.2785078626,0,0,-0.433142799530634,0,NA,0
"1075","Male","Minority","No","Some College",52500.4505364154,0,1,1.21399728885236,1,NA,0
"1076","Female","Majority","No","High School",42075.7880212959,0,1,0.351257886101182,0,NA,0
"1077","Male","Majority","No","High School",41916.7792590973,0,1,0.363674262454022,1,NA,0
"1078","Female","Majority","No","High School",31784.4305573478,0,0,-0.460346286966679,0,NA,1
"1079","Female","Majority","Yes","No High School",13288.136801497,0,0,-1.91300892674648,0,NA,1
"1080","Male","Minority","No","High School",36433.4933673508,1,0,-0.11566023715866,0,NA,0
"1081","Female","Majority","Yes","High School",37032.4538856286,0,0,-0.00291604474404586,1,NA,0
"1082","Male","Minority","Yes","No High School",30721.2579940383,0,0,-0.571567439849697,1,NA,0
"1083","Male","Minority","No","No High School",43118.770296605,0,1,0.401125893761554,1,NA,0
"1084","Male","Minority","No","High School",39213.8791301717,0,1,0.10130537332566,0,NA,0
"1085","Male","Majority","No","High School",47424.0661463139,0,1,0.787629754685877,1,NA,0
"1086","Female","Minority","No","Bachelor's",40452.4068800681,1,1,0.306926895150857,0,NA,0
"1087","Female","Minority","No","No High School",20432.5226739742,0,0,-1.38782321467937,0,NA,1
"1088","Female","Majority","No","Bachelor's",56708.496851805,1,1,1.59680135408553,1,NA,1
"1089","Male","Majority","No","High School",40131.4363984722,0,1,0.202842355031151,0,NA,0
"1090","Female","Majority","Yes","No High School",24918.2380992295,0,0,-1.06731987772877,0,NA,1
"1091","Male","Majority","No","High School",45589.1528576871,0,1,0.675847231774549,1,NA,0
"1092","Female","Majority","No","Some College",50892.5177659202,0,1,1.02210439482017,0,NA,0
"1093","Female","Majority","No","Some College",37692.8334946098,1,1,0.0898981904543259,1,NA,0
"1094","Female","Majority","No","High School",NA,0,0,-0.275972344873353,1,-20.3965308097164,1
"1095","Female","Minority","No","Doctorate",70620.1407622413,1,1,2.71308378088988,0,NA,1
"1096","Male","Minority","No","No High School",38684.0212723353,0,1,0.0681512482101626,1,NA,0
"1097","Female","Minority","No","No High School",15746.4219226535,0,0,-1.71156596874226,1,NA,1
"1098","Female","Majority","No","Bachelor's",40990.6478178577,1,1,0.400505812598303,1,NA,1
"1099","Male","Minority","No","High School",42880.8697443337,0,1,0.436476177899361,1,NA,0
"1100","Male","Majority","No","High School",40310.3049675003,0,1,0.221777618724052,0,NA,0
"1101","Male","Majority","Yes","Some College",50785.2950116557,0,1,1.09769386073002,1,NA,0
"1102","Female","Majority","No","Bachelor's",50996.4282464082,1,1,1.15792748887643,1,NA,0
"1103","Female","Majority","No","No High School",29663.0190303943,0,0,-0.684603457544288,0,NA,0
"1104","Female","Majority","No","No High School",30651.0095078882,0,0,-0.621019299216463,0,NA,0
"1105","Male","Minority","No","Master's",68384.4816891159,1,1,2.51555325900722,1,NA,0
"1106","Male","Majority","No","High School",45148.7988496851,0,1,0.590256317686242,0,NA,0
"1107","Female","Majority","No","No High School",NA,0,0,-0.894185978168389,0,-16.6863656152057,1
"1108","Female","Minority","No","High School",18389.926839036,0,0,-1.47182199564191,0,NA,1
"1109","Female","Majority","No","Bachelor's",52584.9634544123,0,1,1.22520583738566,0,NA,0
"1110","Male","Minority","No","No High School",36933.0240712236,0,0,-0.101916355549434,1,NA,0
"1111","Male","Majority","No","Some College",43557.9933084189,0,1,0.506993980521436,0,NA,0
"1112","Male","Minority","No","No High School",29813.2784732382,0,0,-0.624968046696048,1,NA,1
"1113","Male","Minority","No","High School",31932.3638078556,0,0,-0.378883704035836,1,NA,0
"1114","Male","Minority","No","High School",40711.0350567531,0,1,0.235286639659631,0,NA,0
"1115","Male","Majority","No","No High School",31619.3130689911,0,0,-0.48459587159981,1,NA,1
"1116","Female","Minority","No","Some College",41529.189832978,0,1,0.389063415430922,1,NA,0
"1117","Male","Majority","No","No High School",37305.9058618199,0,0,-0.0793487493999306,0,NA,0
"1118","Female","Minority","No","No High School",13063.1473932744,0,0,-1.93903152599274,0,NA,1
"1119","Female","Majority","No",NA,32244.6213711019,0,0,-0.329598791666035,1,-16.4460023074159,0
"1120","Female","Majority","No","High School",26893.1591685381,0,0,-0.876098904708914,0,NA,1
"1121","Male","Majority","Yes","Bachelor's",52951.2639095523,1,1,1.27037293413486,0,NA,0
"1122","Female","Majority","No","Some College",35971.0658168251,0,0,-0.121856907378765,0,NA,0
"1123","Male","Minority","No","High School",29943.5941055302,0,0,-0.556822087501261,1,NA,1
"1124","Male","Majority","No","No High School",41522.3337529534,0,1,0.2685869666355,0,NA,0
"1125","Male","Majority","No","High School",41020.5890240296,0,1,0.268861627645292,0,NA,0
"1126","Male","Majority","No","High School",43642.6163582667,1,1,0.563280219583997,1,NA,0
"1127","Female","Minority","No","High School",26272.3437671068,0,0,-0.873733992870494,0,-10.8091611141685,0
"1128","Female","Majority","No","Some College",37150.0639008861,0,0,-0.00662878152524833,0,-17.5225214315536,0
"1129","Female","Minority","No","Bachelor's",53281.8475493508,1,1,1.31958712644951,1,-38.7135475189235,0
"1130","Male","Minority","No","Some College",51944.4235860547,1,1,1.12295119620129,0,-36.3883171589517,0
"1131","Female","Majority","No","No High School",34307.7691557839,0,0,-0.293875252012298,1,-23.7812918062811,1
"1132","Male","Majority","No","Some College",54077.2549234685,1,1,1.32315311735573,1,-41.4078811758672,1
"1133","Female","Majority","No","High School",42916.9314482861,0,1,0.438831843697437,1,-27.3556218441336,0
"1134","Female","Minority","Yes","No High School",20226.4389183264,0,0,-1.40586001550368,0,-13.9847993829577,1
"1135","Male","Minority","No","High School",33548.153401149,0,0,-0.343275708041821,0,-19.5571644133473,1
"1136","Female","Majority","No","No High School",26190.8561627924,0,0,-0.943374178525256,0,-14.6368304447741,1
"1137","Male","Majority","No","High School",37266.1692666908,0,0,-0.0530733100891996,0,-19.514405145233,0
"1138","Female","Minority","No","High School",25947.922446482,0,0,-0.864174485926173,1,-15.5848691784913,1
"1139","Female","Minority","Yes","Bachelor's",30483.9447871235,0,0,-0.416798884439257,1,-15.7187045440008,0
"1140","Male","Minority","No","No High School",37269.038988931,0,0,-0.0843672649073472,0,-15.8489673138068,0
"1141","Female","Majority","No","No High School",31619.5125684454,0,0,-0.520613553751258,0,-14.8014243908863,0
"1142","Male","Majority","No","No High School",35473.1750555247,0,0,-0.225785756944206,0,-16.1635030047399,0
"1143","Male","Minority","No","No High School",41528.8617244265,0,1,0.275696983868403,1,-29.1961258226525,0
"1144","Female","Minority","No","High School",26866.5956880369,0,0,-0.824649873446767,1,-23.1652128730084,1
"1145","Male","Minority","Yes","Some College",33608.1908358861,1,0,-0.258239251072544,1,-30.903070007761,0
"1146","Male","Minority","No","No High School",38279.7854806585,0,1,0.00701098916367488,0,-19.7919878385409,0
"1147","Male","Majority","No","Bachelor's",NA,1,1,0.82084269153019,0,-30.1326613947694,0
"1148","Female","Majority","Yes","No High School",28878.1141278592,0,0,-0.690226582368229,1,-17.3687796686672,0
"1149","Female","Majority","Yes","Bachelor's",40645.3787139332,0,1,0.333734379486073,0,-19.5499156521932,0
"1150","Female","Majority","No","Bachelor's",39989.5264013104,0,1,0.305350560575418,1,-27.1775363891714,0
"1151","Male","Majority","No","High School",44073.4849158858,1,1,0.513720136636567,1,-37.1712171691743,0
"1152","Male","Majority","No","High School",43857.6077790044,1,1,0.474331956752034,0,-29.4901394645058,0
"1153","Male","Minority","No","Some College",34915.9588072624,0,0,-0.150788412795221,1,-23.4200120664359,0
"1154","Male","Majority","Yes","High School",30231.8049056004,0,0,-0.565917457807174,1,-24.0540927212824,0
"1155","Female","Majority","No","Some College",36592.002507409,1,0,-0.00232120357228545,1,-25.4381008656886,0
"1156","Male","Minority","No","No High School",33971.1564875269,0,0,-0.329045371007118,1,-25.8837050872488,0
"1157","Male","Majority","Yes",NA,29888.406035278,0,0,-0.604958102547993,0,-13.9446369633163,0
"1158","Female","Majority","No","Some College",32564.4473142752,0,0,-0.338184390448336,1,-24.3560094458779,1
"1159","Male","Minority","No","No High School",43843.3058336407,0,1,0.420390778426927,0,-24.6508722276683,0
"1160","Female","Minority","No","No High School",18505.9810225394,0,0,-1.53341982135217,0,-12.4177567293773,1
"1161","Female","Majority","No","High School",32699.3514393988,0,0,-0.369046339123035,1,-23.0181010689229,1
"1162","Female","Majority","No","Some College",33978.9685995972,1,0,-0.24579643326899,0,-21.7903128471826,0
"1163","Female","Majority","No","High School",25655.3726683179,0,0,-0.921219186900008,0,-10.657914745442,1
"1164","Male","Majority","No","High School",44600.0005006551,0,1,0.552416078866242,0,-18.5313304567937,0
"1165","Female","Minority","No","High School",26274.7470286853,1,0,-0.888824400281284,0,-20.6129745241213,0
"1166","Female","Minority","Yes","No High School",4880.75042707769,0,0,-2.60322688744356,0,-14.0644321253256,1
"1167","Female","Majority","No","Some College",33557.0697200244,0,0,-0.260644566219393,1,-24.3298180669502,0
"1168","Female","Minority","No","Some College",25952.3078000745,1,0,-0.830452587345218,1,-25.0110860741487,1
"1169","Female","Majority","No","High School",26250.0785640254,0,0,-0.906940274089087,0,-18.2323288377109,1
"1170","Male","Majority","No","Some College",52605.6766059435,0,1,1.25101182240072,1,-25.1478543316258,0
"1171","Male","Majority","No","No High School",48256.8156754743,1,1,0.797133002885944,1,-36.1917973280663,0
"1172","Female","Majority","No","No High School",24480.2735064814,0,0,-1.02214220725174,1,-14.7422676326293,1
"1173","Female","Minority","No","No High School",19854.2235605782,0,0,-1.43362222582998,0,-13.684712251685,1
"1174","Female","Majority","No","High School",32949.3910705415,0,0,-0.358703304910873,1,-25.1790686980911,1
"1175","Male","Minority","No","No High School",39542.5124318048,0,1,0.119816508783796,0,-16.4170887263548,1
"1176","Male","Minority","No","No High School",24447.3398471454,0,0,-1.03923363475759,1,-18.1678913475675,1
"1177","Male","Minority","No","Doctorate",86852.8252741389,1,1,3.9531777904216,0,-44.3962875171317,0
"1178","Female","Majority","No","High School",33198.9304035809,0,0,-0.344160450040185,0,-13.3401581931471,0
"1179","Male","Majority","No","Bachelor's",50391.2482392614,1,1,1.0461400346243,0,-37.0284541881683,0
"1180","Male","Majority","No","High School",41773.6138030206,0,1,0.319889753354642,0,-21.3751741784312,0
"1181","Male","Majority","No","Master's",69724.0040605191,1,1,2.61687377591894,1,-46.339398322217,0
"1182","Male","Majority","No","Master's",72710.7137669229,1,1,2.82363869627346,0,-39.5222144610985,0
"1183","Male","Minority","No","No High School",33201.8323978893,0,0,-0.391847323849744,0,-13.5421498740246,1
"1184","Female","Majority","No","Some College",30911.4298658748,0,0,-0.483304725049528,0,-15.1721277899013,1
"1185","Female","Majority","No",NA,40316.5841422045,0,1,0.24392366205177,1,-25.4850528399129,0
"1186","Male","Majority","No","Master's",64233.5570335591,1,1,2.22444733419284,1,-37.8824929609262,0
"1187","Female","Minority","No","Bachelor's",35703.7869015819,1,0,-0.0795691301902018,0,-25.4165232374779,0
"1188","Female","Minority","No","High School",31220.8870013007,0,0,-0.502655020752268,0,-14.3305741520886,1
"1189","Male","Majority","Yes",NA,34026.3200543136,0,0,-0.291201622188993,1,-17.971960471507,0
"1190","Male","Minority","No","Some College",43045.2864948586,1,1,0.427833667541355,0,-36.6116541230457,0
"1191","Female","Majority","Yes","No High School",7728.82758059239,0,0,-2.34268204161209,0,-5.01055778268137,1
"1192","Male","Majority","No","High School",50004.9115089549,0,1,1.02030586483828,1,-20.6137388987219,0
"1193","Male","Minority","No","No High School",41564.3478738895,1,1,0.332440311738985,1,-22.6641987351703,0
"1194","Male","Majority","Yes","Some College",36172.7004722719,0,0,-0.0659394744996337,1,-26.5295082488079,0
"1195","Male","Majority","No","Some College",39883.8951884143,0,1,0.220557839394275,0,-21.1352117790476,0
"1196","Male","Majority","No","Bachelor's",NA,1,1,1.76499624366268,1,-41.8726958250585,0
"1197","Male","Minority","No","High School",42792.939083614,0,1,0.400848596825872,0,-21.0338220091277,0
"1198","Female","Minority","No","High School",17521.3857696895,0,0,-1.50327984571456,1,-11.2916506141269,1
"1199","Female","Minority","No","No High School",10087.8515367696,0,0,-2.17504677979305,0,-8.87403654892611,1
"1200","Female","Majority","No","High School",28609.8985197329,0,0,-0.684600428162856,1,-22.2064898366407,0
"1201","Female","Minority","No","High School",24732.1535272751,0,0,-0.974224270938191,1,-19.1737609634979,1
"1202","Female","Majority","No",NA,43943.816343997,0,1,0.5330631952143,0,-22.1225875017739,0
"1203","Female","Minority","No","No High School",21962.3438026349,0,0,-1.2267483843162,1,-16.6757894320169,1
"1204","Female","Minority","Yes","No High School",18642.6743574092,0,0,-1.52075148425075,0,-11.9446495684615,1
"1205","Male","Majority","Yes","No High School",46466.5673760748,0,1,0.666755815272172,1,-27.805187972506,0
"1206","Male","Minority","No","No High School",34838.7916441625,0,0,-0.237930253383966,1,-20.3555468590437,1
"1207","Male","Minority","No","High School",40800.9117661652,0,1,0.240301800189842,0,-22.2510222407653,0
"1208","Female","Majority","No","Master's",56919.2551377054,1,1,1.66476500371132,1,-35.3197318092046,0
"1209","Male","Majority","No","No High School",39590.2980064859,0,1,0.113555084016429,0,-18.7733164298688,0
"1210","Female","Majority","No","High School",30381.1234164819,0,0,-0.551439083419628,1,-23.386329035971,1
"1211","Female","Majority","No","High School",40149.7206481678,1,1,0.220886546065708,1,-34.0488634255345,1
"1212","Female","Majority","No","No High School",38826.526982001,0,1,0.0568584430011929,0,-18.0937891108296,0
"1213","Male","Majority","No","No High School",32692.6703010088,0,0,-0.422772981192964,1,-24.4684509004168,0
"1214","Female","Majority","No","Some College",35532.3948432763,0,0,-0.150080898607855,0,-21.5955434898535,0
"1215","Male","Majority","No","No High School",37253.9382744597,0,0,-0.0849916483131916,0,-15.7183965428937,0
"1216","Male","Minority","Yes","No High School",25267.8491865146,0,0,-0.975164703986007,1,-18.1523946846148,1
"1217","Male","Majority","No","High School",37592.3849256575,0,1,-0.0346953701517915,0,-28.0817018656389,0
"1218","Female","Majority","No","Bachelor's",48482.1664860529,1,1,0.907855950472238,0,-34.5204237185707,0
"1219","Female","Majority","No","High School",28118.2651606852,0,0,-0.761156939572861,0,-18.2189314098559,1
"1220","Male","Minority","No","No High School",28771.6379613036,0,0,-0.769221065476075,0,-21.043193349394,1
"1221","Female","Minority","No","High School",22051.5802388199,0,0,-1.18386890110245,1,-19.3031338597498,1
"1222","Male","Majority","No","No High School",27741.8101830038,0,0,-0.832641642684279,0,-17.0542941717376,1
"1223","Female","Majority","No","High School",32166.5438201442,0,0,-0.47774130550152,0,-25.8539000400315,0
"1224","Female","Majority","No","Some College",38578.6706431248,0,1,0.126707673231381,0,-19.2568808477326,0
"1225","Female","Majority","No","Some College",34716.0843808505,0,0,-0.191011157970279,0,-16.2302452611891,0
"1226","Male","Majority","No","Master's",72936.1222725192,1,1,2.88059875164161,1,-43.233736066339,0
"1227","Female","Majority","No","Some College",37820.009946746,0,1,0.056957469712141,0,-21.7505167946914,0
"1228","Male","Majority","No",NA,45018.2213147595,0,1,0.616799451381721,1,-24.0395529914716,0
"1229","Male","Minority","No","Some College",41817.8947705951,1,1,0.400238234732556,1,-33.5369816144664,0
"1230","Female","Majority","No","No High School",25591.4812252078,0,0,-0.962256927130112,1,-21.0624795442698,1
"1231","Male","Majority","No","No High School",40295.958603565,0,1,0.158169856886292,0,-21.233537463313,0
"1232","Female","Majority","No","Some College",42152.6239798053,1,1,0.465341944097153,1,-24.3390423125339,0
"1233","Female","Majority","No","Some College",45645.9396189805,0,1,0.678039457307626,0,-19.2440008401751,0
"1234","Male","Minority","No","Some College",38384.3275016752,0,1,0.0816765292026377,0,-26.3031165057401,0
"1235","Male","Majority","No","Bachelor's",63544.618929875,1,1,2.08991135216312,0,-32.840986400305,0
"1236","Male","Majority","No","Doctorate",76016.7573268908,1,1,3.09173619837078,0,-48.2133673551486,0
"1237","Male","Minority","No","High School",35666.9335960243,0,0,-0.163472102455886,0,-16.1298341331298,0
"1238","Female","Majority","No","Some College",34230.1155732428,1,0,-0.228898295828653,0,-22.4254082484348,0
"1239","Female","Minority","No","Bachelor's",40231.7222042866,0,1,0.333466982258904,1,-25.0017107392942,0
"1240","Female","Majority","No","Bachelor's",44582.5501539718,1,1,0.673806842575201,1,-30.9760429471638,0
"1241","Female","Majority","No","Bachelor's",49075.5194795366,1,1,0.972511662921782,0,-30.1868375812216,0
"1242","Female","Majority","No","High School",36819.2523272533,0,0,-0.0471378388556465,1,-22.8910477206512,0
"1243","Male","Minority","No",NA,35026.4608620021,0,0,-0.121161185004531,1,-18.4646456867883,0
"1244","Male","Minority","No","No High School",29903.7372147721,0,0,-0.662357497277973,0,-16.6663589149647,0
"1245","Male","Majority","No","Master's",63770.5495284987,1,1,2.14279936616412,0,-35.6226460103955,0
"1246","Male","Majority","No","Some College",43144.4165349034,0,1,0.507883647157827,1,-26.3530964350393,0
"1247","Female","Majority","No","High School",30769.890237647,0,0,-0.52460404367727,1,-24.2096682753952,1
"1248","Female","Minority","No","No High School",18539.6317710915,0,0,-1.49563129738755,1,-17.1232029457709,1
"1249","Male","Minority","No","No High School",40229.3376630377,0,1,0.210500901108056,1,-20.6636292979297,0
"1250","Female","Majority","No","No High School",19905.4661548174,0,0,-1.39551930782805,1,-18.6396877444686,1
"1251","Male","Majority","No","Some College",55145.3482008965,0,1,1.43385502624452,1,-28.7479316593064,0
"1252","Male","Minority","No","No High School",33931.2376492114,0,0,-0.319234908458499,1,-22.8350622856614,0
"1253","Female","Majority","No","High School",34955.8566209018,0,0,-0.198805505344647,1,-24.3806203095076,0
"1254","Female","Majority","No","High School",39192.5937047043,0,1,0.152536135901831,1,-26.3605308527752,0
"1255","Female","Majority","No","No High School",34024.5531043663,0,0,-0.295112149473661,1,-18.861881414998,0
"1256","Female","Majority","No",NA,34208.6832561153,0,0,-0.339401434186477,0,-19.69703254471,0
"1257","Male","Majority","No","No High School",42829.0193962744,0,1,0.345037368582386,0,-23.7627041334547,0
"1258","Female","Majority","No","High School",24567.6956143404,0,0,-0.987483585106318,1,-19.2754022253529,1
"1259","Male","Minority","No","No High School",33442.6702849907,0,0,-0.375405545390956,0,-14.095206098795,0
"1260","Male","Majority","No","High School",44625.0455614049,1,1,0.559140439879639,1,-36.6059869544522,0
"1261","Male","Majority","No","High School",44720.8886283757,0,1,0.583426935569597,1,-26.4406911883219,0
"1262","Male","Minority","No","No High School",34764.7978848386,0,0,-0.252310541187023,1,-22.386148866841,0
"1263","Male","Majority","No","High School",39312.1224680388,0,1,0.145155354984404,0,-17.3008720073862,0
"1264","Female","Minority","No","No High School",26666.7530617631,0,0,-0.897371289959545,0,-12.5419644386879,1
"1265","Female","Majority","No","No High School",14926.7271598571,0,0,-1.78341340043835,0,-5.52909920989561,0
"1266","Female","Majority","No","High School",28001.9451994964,0,0,-0.713438788617267,1,-17.8226713440301,0
"1267","Male","Minority","No",NA,42643.1849688374,1,1,0.463918423099332,1,-33.701151067461,0
"1268","Male","Minority","No","High School",31345.5912073793,0,0,-0.448878958956031,1,-16.9401914180126,0
"1269","Female","Majority","No","Some College",44523.9185346882,1,1,0.596403848697304,1,-37.0553886363951,0
"1270","Male","Majority","No","High School",58755.9186996653,0,1,1.66419684220804,1,-29.7483618485416,0
"1271","Female","Majority","No","No High School",15779.4061333796,0,0,-1.69775858777836,1,-14.0137485872483,1
"1272","Female","Majority","No","Some College",41824.2841506081,1,1,0.406162037429513,1,-32.2572128948428,0
"1273","Male","Minority","Yes","Some College",45827.2398483542,0,1,0.706601033003924,1,-28.8426916986709,0
"1274","Male","Minority","No","High School",24742.3245394947,0,0,-0.996333889552,0,-11.576224198653,1
"1275","Female","Minority","No","No High School",12722.3464882404,0,0,-1.95627200972182,0,-5.74316365031156,1
"1276","Female","Majority","No","Some College",31154.4363129092,0,0,-0.447024069018397,1,-24.0854015509129,1
"1277","Female","Majority","No","Bachelor's",48637.3882732251,0,1,0.958791395556364,1,-32.1616219652143,0
"1278","Female","Majority","No","High School",34657.988504043,1,0,-0.208573003883135,1,-27.4038485912999,1
"1279","Male","Majority","No","Bachelor's",51502.9693558687,0,1,1.1734355146129,0,-21.2570904814661,0
"1280","Female","Minority","No","High School",32602.8475121122,0,0,-0.391179931829703,0,-13.4634005343718,1
"1281","Male","Majority","No","High School",34381.3928573242,0,0,-0.26599085988319,0,-16.6584716683236,1
"1282","Male","Minority","No","No High School",37701.2406217848,0,1,-0.0216630077443253,0,-15.9105142199739,0
"1283","Female","Majority","No","High School",38578.0492871903,0,1,0.0940715090950864,1,-28.8438135686992,0
"1284","Male","Majority","No","No High School",30454.3614914314,0,0,-0.659247134679495,0,-26.0641592399691,1
"1285","Male","Minority","Yes","Some College",NA,0,0,-0.735508037343915,0,-19.3511305506377,0
"1286","Male","Majority","No","No High School",40459.9125699889,0,1,0.190522146038086,1,-29.6188864877073,0
"1287","Female","Majority","No","No High School",27189.8676164457,0,0,-0.856251072093186,0,-12.4676496957653,1
"1288","Male","Minority","No","No High School",29736.2839210711,0,0,-0.685735510383678,0,-19.099729537673,0
"1289","Male","Minority","No","High School",43787.0967540347,0,1,0.442658274276183,0,-29.464067757872,0
"1290","Male","Majority","No","Some College",42573.6262203363,1,1,0.438760367373823,0,-25.3556658076151,0
"1291","Female","Majority","No","High School",34887.6703142477,1,0,-0.198415913274661,1,-29.2340935315334,0
"1292","Male","Minority","No","High School",33551.7414393987,0,0,-0.27187670287662,1,-15.7812647841941,0
"1293","Male","Minority","No","High School",37338.0553300496,0,0,-0.0290312661481184,0,-15.1659628942759,1
"1294","Male","Minority","No","No High School",21905.5238594279,0,0,-1.21476284975975,1,-12.8031005000049,1
"1295","Female","Majority","No","High School",39596.5959833467,0,1,0.175656209671598,1,-28.3405054475229,1
"1296","Male","Majority","No","Bachelor's",59325.6041906364,1,1,1.77608857067165,1,-42.2370490506972,1
"1297","Male","Minority","No","No High School",18703.1131948574,0,0,-1.4888526931984,1,-18.5322933978505,1
"1298","Female","Majority","No","No High School",21489.9211748924,0,0,-1.30660194762558,0,-13.8194319415225,1
"1299","Female","Minority","No","Some College",NA,1,1,0.0872676087600047,1,-34.6569241191183,0
"1300","Male","Majority","No","No High School",45407.1567574614,0,1,0.592990294471292,1,-25.7121765102311,0
"1301","Male","Minority","No","Bachelor's",56241.0514761709,0,1,1.51870204054338,0,-26.9947753115815,0
"1302","Male","Majority","No","Some College",46435.3213618793,1,1,0.734274009545389,0,-26.7037649640795,0
"1303","Male","Majority","No","High School",47997.9291452244,0,1,0.785442913701724,0,-26.0857961608453,0
"1304","Female","Minority","No","High School",30779.0769463335,0,0,-0.519545694986722,1,-23.1855175998373,1
"1305","Female","Minority","No","Some College",22693.2356257782,0,0,-1.08771550309181,1,-19.5284955559771,1
"1306","Male","Minority","No","Some College",41670.0576987808,1,1,0.395315658568795,1,-31.9779389721678,0
"1307","Male","Majority","Yes","High School",28651.5678542036,0,0,-0.721933450340169,0,-18.7794873307828,1
"1308","Female","Majority","No","High School",35905.3210433844,0,0,-0.134655267976009,1,-26.7187182088252,0
"1309","Female","Majority","No","High School",24033.3257686692,0,0,-1.06733062205419,0,-15.2776764573667,1
"1310","Female","Majority","No","Some College",47333.4945389578,1,1,0.810982927462956,1,-38.1357057078793,0
"1311","Female","Majority","No","No High School",25972.1672234669,0,0,-0.908272973698997,1,-15.3331233693503,1
"1312","Female","Majority","No","No High School",19321.2551521624,0,0,-1.46275326190407,0,-10.7496537824706,1
"1313","Female","Majority","No","Some College",42183.7631307975,1,1,0.436253969814738,1,-31.773405326686,0
"1314","Male","Majority","No","High School",43959.6979539031,0,1,0.487417631443687,0,-22.0818906860634,0
"1315","Female","Majority","No","Master's",52654.7273211385,1,1,1.29899007741923,0,-30.1330601911572,0
"1316","Female","Majority","No","High School",33838.005823406,0,0,-0.283977295427401,1,-23.9028718258427,0
"1317","Male","Minority","No","Bachelor's",59259.4216351721,1,1,1.75082556301938,0,-33.9784422768161,1
"1318","Female","Majority","No","Some College",41476.0302986458,1,1,0.320701322395356,0,-33.0082011303309,0
"1319","Female","Majority","No","Some College",43265.9303034469,1,1,0.532783918064121,1,-28.9153615100988,0
"1320","Female","Minority","No","High School",25389.2614974901,0,0,-0.930681834298859,1,-20.9935611717169,0
"1321","Female","Majority","No","High School",33577.636920396,0,0,-0.329850622515117,0,-16.9328914115189,0
"1322","Male","Majority","No","High School",46150.3976913898,1,1,0.622933667253001,0,-36.6246318005395,0
"1323","Male","Minority","No","Some College",34185.5909600945,1,0,-0.173171120413787,1,-21.460977755642,0
"1324","Female","Majority","No","Some College",32094.0128499737,0,0,-0.294923241260385,1,-5.49538021236021,1
"1325","Male","Majority","No","Bachelor's",62821.8070174889,1,1,2.04521747618705,1,-43.0838403628628,0
