"","gender","ethnicity","disability","education","income","house_ownership","new_var","new_var2","new_var3","new_var4","crime"
"1548","Male","Majority","No","No High School",35621.4509552163,0,0,52.548333879783,1,746.168670624192,0
"1549","Male","Majority","No","No High School",NA,0,1,74.0628259936395,0,270.978414224816,0
"1550","Female","Minority","No","High School",29351.5705007876,1,0,17.7664731819084,0,321.191788453915,0
"1551","Female","Majority","No","High School",31333.1983268694,1,0,53.3497868009688,0,350.804987244056,0
"1552","Female","Majority","No","Bachelor's",45989.8512357054,1,1,78.6029189914774,1,1408.9046691451,0
"1553","Female","Majority","No","No High School",NA,0,0,12.7729690910484,0,110.654854513642,0
"1554","Female","Minority","No","High School",29243.1063753494,1,0,55.9420904639845,1,960.328553017478,0
"1555","Male","Minority","No","High School",41657.6018067753,0,1,82.0514431184818,1,885.380937320726,0
"1556","Female","Minority","No","No High School",21293.198282243,0,0,11.6506426920128,0,64.7516549248275,0
"1557","Female","Majority","No","No High School",28930.0049935934,0,0,51.0225852622335,1,606.329554931671,1
"1558","Female","Minority","No","High School",28535.5241923514,1,0,71.6530869645453,0,303.585110623495,0
"1559","Male","Majority","No","Some College",45791.5037019466,0,1,19.6626512675745,0,329.191450448574,0
"1560","Male","Majority","No","Some College",52098.7061061655,0,1,60.3108655128625,1,1148.26304666358,0
"1561","Female","Minority","No","High School",25281.0024750682,0,0,72.0607557609253,0,98.1445097825466,0
"1562","Female","Majority","No","Bachelor's",48443.9262893955,1,1,27.0955876367173,1,1494.18982679103,0
"1563","Female","Majority","No","High School",31552.9718072395,0,0,53.5628933469902,0,159.525546373404,0
"1564","Male","Majority","No","High School",42342.4838628484,0,1,81.0348246784741,1,899.44047637643,0
"1565","Female","Minority","No","High School",23864.9069297585,0,0,16.2430571675655,0,87.9836450552486,0
"1566","Female","Majority","No","No High School",25722.298058694,0,0,45.7551880565497,0,98.9545307775855,0
"1567","Female","Minority","No","No High School",18335.3931777051,0,0,73.9088971356639,1,418.966465371115,0
"1568","Male","Minority","Yes","High School",28359.6616633872,0,0,18.7697339448723,0,130.111694495263,0
"1569","Female","Majority","No","High School",29694.7374247749,0,0,52.4509087518327,0,139.649982359484,0
"1570","Female","Minority","No","No High School",21479.1968952625,0,0,72.5117581617651,1,466.616003552477,0
"1571","Female","Majority","No","High School",30201.6030858343,0,0,22.1213426251367,1,636.994014780957,0
"1572","Female","Majority","No","Bachelor's",46128.903837196,0,1,57.9905682256866,0,336.271123267684,0
"1573","Male","Majority","No","High School",38922.5659247805,0,1,76.57179185159,1,811.69281705796,0
"1574","Female","Majority","No","High School",32251.8212161955,0,0,16.3767237505786,0,162.711105165586,0
"1575","Male","Majority","Yes","No High School",28575.2529402401,0,0,44.9377192141614,0,121.137265286533,0
"1576","Male","Minority","No","High School",34282.7903051402,0,0,78.7707620757082,1,718.508341775476,0
"1577","Female","Minority","No","No High School",21876.639616956,0,0,16.1617919842521,0,77.7281956292923,0
"1578","Male","Majority","No","High School",41420.388321782,0,1,55.8057265817458,1,875.518841388194,0
"1579","Male","Minority","No","High School",41075.5762030967,0,1,79.0776195834186,1,865.878382052744,0
"1580","Male","Minority","No","High School",38245.3686409171,1,0,16.9437147257014,0,459.109381407148,0
"1581","Female","Majority","No","No High School",31221.687856574,0,0,47.6298679882749,0,151.026495135478,0
"1582","Female","Minority","Yes","No High School",14117.3486146609,0,0,71.8379222257304,1,352.819489117488,1
"1583","Female","Minority","No","High School",26868.2162966437,1,0,13.7013322241854,0,278.653412307949,0
"1584","Male","Majority","No","Bachelor's",59329.9423057074,1,1,62.5636670709246,1,1845.79643610723,0
"1585","Female","Minority","No","Master's",62409.5111073266,1,1,80.9956764837611,1,1945.68595296887,0
"1586","Male","Minority","No","Some College",37815.7726781507,0,0,20.8995505436837,0,230.499087406564,0
"1587","Male","Minority","No","Bachelor's",48344.2797878956,1,1,58.0787741525355,0,647.730586728473,0
"1588","Female","Minority","No","Bachelor's",42043.1796818641,0,1,78.6619204991348,1,885.929651837124,0
"1589","Male","Majority","No","Some College",45050.8758605031,0,1,28.1011401020649,1,972.878330979148,0
"1590","Female","Majority","No","Master's",60589.3404210569,1,1,64.8738199980316,1,1890.67287220643,0
"1591","Female","Majority","No","No High School",28262.950101724,0,0,67.8455226620342,0,114.937713606752,0
"1592","Female","Majority","No","No High School",24716.0158959166,0,0,16.1347651857875,0,98.4995051793544,0
"1593","Female","Minority","No","Bachelor's",43788.4942084119,0,1,58.4901135711522,1,928.478618156361,0
"1594","Female","Minority","No","High School",27555.7767716082,0,0,71.3292938057322,0,114.671576231207,0
"1595","Female","Minority","No","Some College",34308.9608051646,1,0,20.5457299715728,0,398.207927581056,0
"1596","Female","Majority","No","High School",29289.0085453234,0,0,53.4947239479036,0,138.035156547001,0
"1597","Male","Majority","No","High School",45870.4480955688,1,1,79.0170751037836,1,1407.89472467065,0
"1598","Male","Majority","No","No High School",38195.6802279265,0,0,22.2830180050065,1,811.496893866303,0
"1599","Female","Minority","No","High School",22180.803477307,0,0,45.0800257225416,0,65.2259464629272,0
"1600","Male","Majority","No","High School",41769.9032578816,0,1,81.8430088761257,1,887.592281113285,0
"1601","Female","Minority","Yes","No High School",15696.8657829215,0,0,14.252871582386,0,37.6885156423531,0
"1602","Female","Majority","No","High School",33277.0766704658,0,0,55.6615873515506,1,696.198890913451,0
"1603","Female","Minority","No","No High School",23907.8460121767,0,0,71.7133361081083,0,88.7296299468807,0
"1604","Female","Majority","No","Some College",39681.8373438311,1,1,20.8337902871081,0,483.642440247895,0
"1605","Female","Majority","No","High School",34892.5349852317,0,0,48.7789671524517,0,184.535961632931,0
"1606","Male","Majority","No","High School",42256.8376066976,0,1,78.7834542582493,1,892.916872463029,0
"1607","Female","Majority","No","High School",33511.3273968413,0,0,25.7254389119652,1,712.071729959019,0
"1608","Female","Majority","No","No High School",23396.079935546,0,0,51.7419257892802,1,505.837693594527,0
"1609","Male","Majority","Yes","Bachelor's",49034.2343932574,1,1,86.3661770835582,1,1516.55625602066,0
"1610","Male","Majority","No","Master's",67748.2264793658,1,1,28.306822827922,1,2149.11410120886,0
"1611","Male","Minority","No","No High School",28174.0228837545,0,0,53.0604340038263,1,595.879504711509,0
"1612","Female","Majority","No","Some College",37806.1888969244,1,0,80.2100810997031,1,1183.44958696934,0
"1613","Male","Minority","No","Some College",42859.1065862712,0,1,24.14939565301,1,911.491545867549,0
"1614","Male","Minority","No","No High School",31390.6331003369,0,0,48.3773616953988,0,154.164322786413,0
"1615","Male","Minority","No","No High School",33179.4475676496,0,0,73.8361373988326,0,172.942510119164,0
"1616","Female","Majority","No","Some College",39780.7779959843,1,1,17.8163503287739,0,479.349266556357,0
"1617","Male","Majority","No","No High School",33347.3343736968,0,0,50.3856490593373,0,177.892247289702,0
"1618","Female","Majority","No","Some College",39577.9558842785,0,1,82.1235136333724,1,836.6332099681,0
"1619","Male","Minority","No","No High School",32747.3053503978,0,0,19.2452125271404,1,687.345272217244,0
"1620","Female","Minority","No","No High School",18719.0294589093,0,0,48.0322891262476,0,56.635126448095,0
"1621","Male","Majority","No","High School",41227.595159269,0,1,77.5913764996085,1,866.43556037172,0
"1622","Female","Majority","No","High School",29937.3234608169,0,0,28.0028652894307,1,643.490202412019,0
"1623","Male","Majority","Yes","No High School",29243.8034792199,0,0,52.0091321698803,1,614.387676080387,0
"1624","Male","Minority","No","Some College",42048.8948408621,1,1,84.1232103548806,1,1305.93200575898,0
"1625","Female","Majority","No","Some College",34947.2476308813,0,0,18.9291367825747,0,193.383534871858,0
"1626","Female","Minority","No","No High School",21898.8676917056,0,0,48.3547319437551,0,76.5019192262846,1
"1627","Male","Majority","No",NA,40462.6923440587,0,1,80.445243042708,1,854.460358441242,0
"1628","Female","Majority","No","Master's",60984.3429030528,1,1,30.4442402345824,1,1910.47305355332,0
"1629","Female","Majority","No","No High School",29289.9012021658,0,0,48.871897323264,0,135.394882716485,0
"1630","Female","Majority","No","High School",31661.4196677876,0,0,78.3000035917308,1,663.791737806453,0
"1631","Female","Majority","No","High School",33566.2132807186,0,0,12.0070486923444,0,167.701620035149,0
"1632","Female","Majority","No",NA,28865.2056405287,0,0,51.5160172670377,0,130.268488862712,0
"1633","Male","Minority","No","Some College",45636.416128584,0,1,76.5749420397622,1,969.095869606498,0
"1634","Female","Minority","No","High School",27846.0086025807,0,0,21.3700182359372,1,589.342696986182,0
"1635","Female","Majority","No","High School",30164.6651023443,1,0,52.7469790701022,0,332.6551436958,0
"1636","Female","Majority","No","High School",35237.4567637814,0,0,75.3385116362582,0,196.326292976658,0
"1637","Male","Majority","No","No High School",35940.9255744567,0,0,20.3870227330871,1,757.680246035322,0
"1638","Female","Minority","No","High School",27239.9606355959,0,0,56.1200205123498,1,577.715700628248,0
"1639","Female","Majority","Yes","High School",21662.5233636446,0,0,70.3125838263527,0,69.6942597360664,0
"1640","Male","Minority","No","High School",35530.5086182383,0,0,19.6547124677073,0,204.553925752971,0
"1641","Male","Majority","No","High School",39226.2612226095,0,1,51.248513767985,0,238.82126370963,0
"1642","Female","Minority","No","No High School",19002.9365289959,0,0,69.9952693263484,0,54.9241653307402,1
"1643","Female","Majority","No","High School",31561.5195920724,0,0,23.0550116030902,1,666.319992614158,0
"1644","Female","Minority","No","High School",29118.5236150773,1,0,57.4283574260375,1,960.26343723906,0
"1645","Female","Minority","No","High School",27390.8175694608,0,0,78.0229972091531,1,580.559717194951,0
"1646","Male","Majority","No",NA,46602.2757630444,1,1,21.1277304222868,0,613.645401473893,0
"1647","Female","Minority","No","High School",28613.7486622861,1,0,47.3532380540205,0,300.075062544643,0
"1648","Female","Majority","No","Some College",40538.3307298175,0,1,76.0709768821039,1,846.481451823568,0
"1649","Female","Minority","No","Some College",31266.5483331239,1,0,22.6440409748147,1,1011.02504869136,0
"1650","Male","Majority","No","No High School",37634.8311629611,1,0,50.087778395068,0,449.986237917631,0
"1651","Female","Majority","No","Some College",38957.9531395495,0,1,72.8239388220629,0,229.859889178326,0
"1652","Male","Majority","No","High School",42504.9845836762,0,1,20.5768018711521,0,287.98666938707,0
"1653","Female","Minority","Yes","No High School",15949.9016721008,0,0,51.2412040622334,1,384.044310852545,0
"1654","Female","Majority","No","Bachelor's",48797.6141753102,1,1,83.2350380249281,1,1503.02530944827,0
"1655","Female","Majority","No","No High School",27116.0408651017,0,0,13.4214959294878,0,112.717196290482,0
"1656","Female","Minority","No","Bachelor's",45282.2989120299,0,1,55.3621099299438,0,318.802355248957,1
"1657","Male","Minority","No","High School",39032.4706557251,0,1,76.3606773287413,1,813.743813944126,0
"1658","Female","Majority","No","No High School",NA,0,0,15.8831706320814,0,101.366052011255,0
"1659","Female","Minority","Yes","No High School",17827.8177332169,0,0,50.1867213877796,1,410.590720251536,0
"1660","Female","Majority","No","Master's",62449.8473702866,1,1,77.5583429433999,0,960.548951879414,0
"1661","Female","Majority","No","Some College",34042.2301900859,0,0,22.9750509165169,1,714.598154318906,0
"1662","Male","Majority","No","High School",40916.3306389139,0,1,55.1442615968272,1,862.425963076701,0
"1663","Female","Majority","No","Some College",39048.078560345,0,1,81.0377374276498,1,822.479081126003,0
"1664","Female","Minority","Yes","No High School",17188.6224379037,0,0,10.287275968809,0,37.3522652306398,0
"1665","Female","Majority","No","No High School",27055.6661793741,0,0,47.4413646842489,0,113.121525304823,0
"1666","Female","Minority","No","Some College",31341.9277351802,0,0,74.8066335766024,0,154.481224329568,1
"1667","Male","Minority","No","Some College",42602.3897494424,0,1,25.8464814885392,1,908.722379462199,0
"1668","Male","Majority","No","Some College",47781.8281954683,0,1,61.4212746458166,1,1037.39655442944,0
"1669","Male","Minority","No","Some College",42867.090547107,1,1,81.3055092310748,1,1323.70304587487,0
"1670","Female","Majority","No","High School",33935.6061507823,0,0,23.1194518436049,1,715.815635429242,0
"1671","Female","Majority","No","High School",30319.8951126462,0,0,51.717716037891,0,143.994899144226,0
"1672","Female","Minority","No","No High School",21224.8315558299,0,0,75.2558895558992,1,467.892427275011,0
"1673","Male","Majority","No","Some College",44857.2765683559,1,1,22.6791930101932,0,582.664493381096,0
"1674","Male","Majority","No","Bachelor's",54789.4878166661,1,1,58.8745114585411,1,1686.50455632095,0
"1675","Female","Minority","No","No High School",20113.8775324808,0,0,74.6013331685534,1,448.455497670446,0
"1676","Male","Majority","No","High School",44185.5785005714,1,1,25.3149532727022,1,1367.9955433427,0
"1677","Male","Majority","No","High School",41320.5203835352,0,1,57.8078575399054,1,877.184579248459,0
"1678","Male","Majority","No","High School",40231.2346670528,0,1,77.5299071636489,1,843.316778658491,0
"1679","Female","Majority","No","High School",30334.0689963986,0,0,16.7403817457253,0,144.406192895593,0
"1680","Female","Majority","No","High School",33275.0645815441,1,0,57.8247965141375,1,1065.1678347183,0
"1681","Female","Minority","No","High School",25294.074701786,0,0,75.1810289731692,1,536.541769740206,1
"1682","Male","Minority","Yes","High School",30074.7285650355,0,0,20.6264458590821,0,149.695731597617,0
"1683","Male","Majority","No","High School",40611.7527937717,0,1,54.0774123558967,1,853.220331550427,0
"1684","Male","Minority","No","No High School",31671.3191046253,0,0,78.8831087289333,1,666.439520919212,0
"1685","Male","Minority","No","High School",35802.0529252499,1,0,15.9555064852935,0,416.25157062545,0
"1686","Female","Majority","No","No High School",27935.6060813147,0,0,51.4646082613745,1,588.146106311734,0
"1687","Male","Minority","No","Some College",42251.4125066183,0,1,77.4445532489136,1,889.14073768413,0
"1688","Female","Minority","No","No High School",22443.689679095,0,0,8.2327841453718,0,65.8196229263281,0
"1689","Female","Majority","No","Some College",40002.6060371661,1,1,53.4904562873226,0,484.828539242621,0
"1690","Female","Majority","Yes","No High School",19260.1338343421,0,0,71.9277955996183,1,429.475603923102,1
"1691","Female","Majority","No","Some College",36610.0264355864,0,0,22.6560223627668,1,769.488857126148,0
"1692","Male","Majority","No","No High School",41645.2797284294,1,1,46.6565658513307,0,511.985466739902,0
"1693","Female","Majority","No","Some College",35777.3931574897,0,0,73.3500509386572,0,197.294950969778,0
"1694","Male","Majority","No","High School",41158.3214976509,0,1,26.3659290116003,1,878.67500811566,0
"1695","Female","Majority","No","Some College",38067.8010212304,0,0,55.5043790836395,0,229.261799835779,0
"1696","Female","Majority","No","Bachelor's",46163.8931070428,1,1,82.4222515602455,1,1421.72840320352,0
"1697","Female","Majority","No","Master's",62991.4236065609,1,1,23.8792013315382,0,982.582960837269,0
"1698","Female","Minority","No",NA,25157.8524233078,0,0,51.5096844447225,0,99.4753088575608,0
"1699","Female","Minority","No","High School",30467.8432394581,0,0,75.7242141844159,1,634.915350396267,0
"1700","Female","Majority","No","No High School",31921.5189119831,0,0,16.1465739339227,0,163.103110200489,0
"1701","Female","Majority","No","High School",32904.2618108634,0,0,53.0625402005267,0,172.075109984603,0
"1702","Female","Majority","No",NA,28539.6854510967,0,0,72.9409798367526,0,127.503404392744,0
"1703","Male","Minority","No","Some College",NA,0,1,13.5974508858076,0,283.193265540467,0
"1704","Female","Majority","No","No High School",28492.5667627162,0,0,55.285329531568,1,606.426845050706,0
"1705","Male","Majority","No",NA,39378.2170701703,0,1,84.275087829393,1,837.379039519302,0
"1706","Female","Minority","No","High School",26575.8096570813,0,0,14.6613213118949,0,106.397294978391,0
"1707","Female","Majority","No","Doctorate",77185.5055256094,1,1,64.7484329901481,1,2506.41708185972,0
"1708","Female","Majority","No","High School",34910.9006379271,1,0,80.5684241258477,1,1108.12644296303,0
"1709","Male","Majority","No","Bachelor's",58131.3762502629,0,1,27.3652357808322,1,1320.23715790099,0
"1710","Male","Majority","No","Some College",46712.8626965016,1,1,62.0624784742081,1,1442.94382733909,0
"1711","Male","Majority","No",NA,57102.0183580719,1,1,79.2209292508865,1,1760.99900056152,0
"1712","Male","Minority","No","High School",34650.8416225455,0,0,26.067819698779,1,736.941293475777,0
"1713","Male","Majority","No","High School",43096.9518145098,1,1,51.966354363218,0,542.575682153696,0
"1714","Female","Minority","No","No High School",22177.8549966358,0,0,74.7962688001331,1,482.8703503766,1
"1715","Female","Majority","No","Some College",39723.1441172068,1,1,23.0406684865608,0,488.78295927304,0
"1716","Male","Majority","No","High School",41082.8267141675,0,1,53.9354377282664,1,863.88692005178,0
"1717","Female","Minority","No","Doctorate",76833.7993926254,1,1,83.9793130739812,1,2491.07990053863,0
"1718","Female","Majority","No","Some College",36319.3702669049,0,0,17.0219043685621,0,205.10708417834,0
"1719","Female","Minority","No","Bachelor's",45426.6152436921,1,1,64.8824763284689,1,1406.3011485174,0
"1720","Male","Minority","No","No High School",32587.5668808679,0,0,75.5738827092963,1,678.359697362008,0
"1721","Female","Majority","No","No High School",26723.8294928385,0,0,16.6425276753249,0,115.821397737255,0
"1722","Female","Majority","No",NA,31966.4708457785,1,0,50.8374654448937,0,361.748333726869,0
"1723","Male","Minority","No",NA,31377.0034234197,0,0,73.9072705762704,0,155.271590494962,0
"1724","Male","Majority","No","Master's",75132.2418376054,1,1,22.3046952434342,0,1307.4683942131,0
"1725","Female","Majority","No","High School",29468.7340352768,0,0,53.8941469549611,0,140.467363560805,0
"1726","Male","Majority","No","No High School",36589.0573821359,0,0,69.8583170508094,0,201.639622518363,0
"1727","Male","Majority","No","No High School",33919.4709493301,0,0,11.9429799772696,0,175.573479860178,0
"1728","Male","Minority","No","No High School",31748.3829019116,0,0,46.9478862931647,0,154.815190532192,0
"1729","Female","Majority","No","No High School",26999.7888087483,0,0,70.7149735693284,0,110.166102138688,0
"1730","Female","Majority","No","No High School",27989.5042535268,0,0,16.2512237849969,0,125.989108636713,0
"1731","Female","Minority","No","High School",27777.9459516013,0,0,57.6566284319562,1,590.939848193015,0
"1732","Male","Minority","Yes","No High School",24330.1512773451,0,0,68.6554265053863,0,85.6210569241699,0
"1733","Male","Majority","No","Some College",NA,0,1,24.1403082831087,1,1002.77093078653,0
"1734","Male","Minority","No","No High School",32382.0693435324,0,0,52.9666207251985,1,678.946536087758,0
"1735","Male","Minority","No","No High School",31039.3017925247,0,0,71.9862746810377,0,148.212927709055,0
"1736","Female","Majority","No","No High School",24419.0395912077,0,0,15.5802060972511,0,95.0895227199799,0
"1737","Male","Majority","No","Doctorate",89697.7854101203,1,1,68.4146664709651,1,3038.65048251198,0
"1738","Male","Minority","No","High School",36640.5753173026,0,0,76.0242421817481,1,763.33401021793,0
"1739","Male","Minority","No","High School",37218.1116933431,0,0,17.7740252707054,0,220.305947999398,0
"1740","Male","Majority","No","No High School",36981.6820208737,0,0,51.8021289725058,0,220.669529562146,0
"1741","Male","Majority","No","No High School",36706.1675291839,1,0,75.9822037909901,1,1147.66149127715,0
"1742","Male","Majority","Yes","High School",37935.9393087649,1,0,16.7958644211275,0,453.530020229965,0
"1743","Female","Majority","No",NA,24984.5036464078,0,0,48.6591356598989,0,99.0443774764127,1
"1744","Male","Majority","No","High School",42356.0656067766,0,1,85.0772062246582,1,907.845928054486,0
"1745","Male","Majority","No","Bachelor's",58261.578904791,1,1,26.9945039639868,1,1811.88571629189,0
"1746","Male","Majority","No","High School",41556.3273881735,0,1,52.4554916270444,0,270.820952921923,0
"1747","Male","Majority","No","High School",41104.0560786102,1,1,75.4778991914735,1,1262.85574381163,0
"1748","Female","Majority","No","Bachelor's",44148.8645709652,0,1,22.9052253030937,0,309.699665420772,0
"1749","Female","Majority","No","High School",31958.802687164,1,0,57.4924340969479,1,1030.91826855206,0
"1750","Male","Majority","No","High School",44283.5233298777,0,1,80.6271316725766,1,945.069587502481,0
"1751","Female","Majority","No","Bachelor's",48736.7548536237,1,1,22.0190690729976,0,656.008676438883,0
"1752","Male","Minority","Yes","No High School",23787.9194167729,0,0,51.4959260165436,1,512.226186969967,1
"1753","Female","Majority","No","Bachelor's",45904.9311210449,0,1,80.4645370108539,1,982.773093522991,0
"1754","Female","Majority","No","No High School",28030.7228022749,0,0,12.5696820210951,0,118.991356335127,0
"1755","Male","Majority","No","No High School",40164.3782081837,1,1,53.127494771206,1,1246.44036829898,0
"1756","Female","Majority","No","High School",35612.3874536217,0,0,81.158266465248,1,751.432428802238,0
"1757","Male","Majority","No","No High School",37148.1010657743,0,0,17.6293785171176,0,223.403835835674,0
"1758","Male","Minority","No","No High School",30641.1555736915,0,0,50.5897879192536,0,151.37286860942,0
"1759","Male","Majority","No","High School",43017.9921351823,0,1,77.5716065188391,1,908.537283010211,0
"1760","Female","Majority","Yes","High School",21768.131744218,0,0,19.3903860583823,0,79.2266407265981,0
"1761","Male","Majority","No","Some College",48483.031353585,0,1,55.1920558323387,0,369.673269467891,0
"1762","Female","Majority","No","High School",27170.8053502455,1,0,69.6784275407345,0,281.40872653128,0
"1763","Male","Majority","No","High School",41751.2319294701,0,1,20.9622566755254,0,278.646342209582,0
"1764","Male","Majority","Yes","No High School",30867.5505826516,0,0,49.943868868491,0,152.241347600815,0
"1765","Male","Majority","No","High School",37292.8131198028,1,0,84.0129756843608,1,1178.16856837435,0
"1766","Female","Minority","No","Bachelor's",41325.6716510519,1,1,20.2436134637179,0,509.367029527555,0
"1767","Female","Majority","No","High School",33448.0827816707,1,0,54.2283442975262,1,1062.43186814968,0
"1768","Female","Majority","No","High School",30175.1541812359,0,0,77.8081397432782,1,633.338310824404,0
"1769","Male","Minority","No","High School",37714.5900462203,0,0,21.6064089548653,1,795.1177419221,0
"1770","Male","Majority","Yes","No High School",30256.7505184971,0,0,49.9235395410669,0,146.411005402216,0
"1771","Male","Majority","No","High School",43424.5490730283,1,1,77.3782941221182,1,1332.89217086447,0
"1772","Male","Minority","No","High School",37285.2209606169,1,0,18.2412482722009,0,445.410023986565,0
"1773","Male","Minority","Yes","No High School",25640.98754558,0,0,55.0135559894369,1,552.49844519567,0
"1774","Female","Minority","Yes","No High School",19148.9363147735,0,0,72.9254376873861,1,429.71445364066,1
"1775","Female","Majority","No","Some College",36351.0524286571,0,0,13.8638843060048,0,199.156979592008,0
"1776","Female","Minority","No","High School",25240.3430949156,0,0,56.6908688596967,1,541.972310086872,0
"1777","Male","Majority","No","Some College",46398.9510523331,0,1,82.1917874103632,1,999.250132310842,0
"1778","Male","Majority","No","High School",41791.4710121274,1,1,20.9929483103922,0,524.968593486324,0
"1779","Male","Majority","No","Some College",45886.2177023581,1,1,58.0969508809015,1,1410.23231818607,0
"1780","Male","Majority","No","No High School",36407.0883906525,0,0,75.6539690185746,1,758.811154557592,0
"1781","Male","Majority","No","High School",40668.8132247333,0,1,21.8252190369198,0,266.17173594305,0
"1782","Male","Minority","No","No High School",32769.9872959227,0,0,48.8111634815329,0,168.796329181768,0
"1783","Female","Majority","No","High School",31678.2924424535,0,0,76.5740262962357,1,660.678582842613,0
"1784","Female","Majority","No","Bachelor's",44425.1687750582,1,1,21.1998385002007,0,568.976000286149,0
"1785","Male","Minority","No","High School",40451.0809345605,0,1,55.6757239047537,1,852.698514774975,0
"1786","Female","Minority","No","High School",28186.9840564011,1,0,78.2227510682949,1,935.35407086165,0
"1787","Male","Majority","Yes","No High School",30295.7939916884,0,0,17.5681266946013,0,149.908858055815,0
"1788","Female","Minority","No","No High School",19873.573160526,0,0,51.123451158081,1,445.081084554862,0
"1789","Female","Minority","No",NA,30104.4452289583,0,0,72.1034827346477,0,138.45920703612,0
"1790","Male","Majority","No","High School",41331.0457562012,0,1,21.242532296133,0,273.649611635027,0
"1791","Female","Minority","No","No High School",24849.3530023561,0,0,50.9017809391981,1,529.935228182548,1
"1792","Male","Majority","No",NA,47226.5069264903,0,1,77.4935498086482,1,1010.60251586555,0
"1793","Female","Majority","No","High School",34355.0784790797,0,0,23.0214573949141,1,724.531128973376,0
"1794","Male","Majority","No","Some College",48410.5406524869,1,1,55.2924604441173,0,647.320304972997,0
"1795","Male","Majority","No","High School",45160.0657866116,0,1,80.3837742013299,1,965.960843127969,0
"1796","Male","Majority","No","High School",NA,0,1,21.5764669877047,0,291.471602353953,0
"1797","Female","Majority","No","Bachelor's",48370.3875749367,1,1,60.6683401329693,1,1486.69027802676,0
"1798","Female","Minority","No","High School",24728.9898738509,0,0,73.328599690835,1,522.762617615153,0
"1799","Female","Majority","No","No High School",27832.7484742817,0,0,17.2716049303001,0,126.645522744098,0
"1800","Male","Majority","No","No High School",41534.3444459915,0,1,48.8047087305455,0,269.829296017937,0
"1801","Female","Majority","No","High School",31457.3625952014,0,0,71.8245100221169,0,150.594320702017,0
"1802","Male","Minority","No","Some College",43821.030742514,1,1,20.7905864390196,0,559.110138308008,0
"1803","Male","Majority","No","High School",39606.8133428182,1,1,54.8062868092284,1,1227.64865443026,0
"1804","Male","Minority","No","High School",36022.2117369668,0,0,80.4384653456136,1,758.787447134257,0
"1805","Male","Majority","No","Some College",48044.5770942132,1,1,27.6454763515416,1,1485.45445111219,0
"1806","Male","Majority","No","High School",46995.0284016606,0,1,56.7234905433125,1,1013.0304152682,0
"1807","Male","Minority","No",NA,39766.0763319646,1,1,80.1191601396284,1,1234.75101448948,0
"1808","Male","Majority","No","High School",42036.8915162222,0,1,20.3709264317142,0,281.274170433624,0
"1809","Male","Majority","No","Some College",47297.7467098733,0,1,58.4340711157084,1,1019.11717930001,0
"1810","Male","Majority","No","Some College",48422.0722961569,0,1,76.66392989969,0,366.724258506068,0
"1811","Male","Majority","No","Master's",73586.4910656719,1,1,26.5474565138757,1,2367.06357191941,0
"1812","Female","Minority","No","No High School",23931.1645691826,0,0,47.270178595879,0,88.4187805282056,1
"1813","Female","Majority","No","High School",30478.7240137213,0,0,76.4690887120542,1,636.619221182039,0
"1814","Female","Minority","No","No High School",21303.4106960177,0,0,14.5095659509999,0,70.5377611303853,1
"1815","Male","Majority","No","No High School",38431.0996679777,0,0,49.0709452177767,0,232.342213061387,0
"1816","Female","Minority","No","No High School",23232.4610776795,0,0,72.2116704041092,1,495.662486583198,0
"1817","Female","Majority","No","Some College",36301.6356940419,1,0,18.8946962940679,0,427.144084228716,0
"1818","Male","Majority","No","No High School",37625.0146429561,0,0,54.2420166748378,1,793.370297835023,0
"1819","Female","Majority","No","High School",31572.2230146982,0,0,76.3464683499509,1,658.095210421857,0
"1820","Male","Majority","No","No High School",NA,0,0,17.5256510002879,0,194.602362735855,0
"1821","Female","Minority","No","High School",27876.7421013701,0,0,49.1549365474308,0,116.892918515003,0
"1822","Female","Majority","No","Some College",39217.8366817429,0,1,83.8500991773111,1,831.932625987231,0
"1823","Female","Majority","No","Bachelor's",50152.6325260088,0,1,24.6417886641805,0,403.402070533185,0
"1824","Female","Minority","No","No High School",23694.2064744766,0,0,46.2622205294589,0,84.6887788524011,0
"1825","Female","Majority","No","Some College",37952.5078373379,0,0,78.4564037197728,1,796.023217563907,0
"1826","Female","Minority","No","High School",27837.4353523209,0,0,20.6408010739716,1,587.719580962349,0
"1827","Male","Minority","No","No High School",27842.9555666994,0,0,45.4222406865661,0,115.734765120462,0
"1828","Male","Majority","No","High School",40614.0586418943,0,1,84.1966267811253,1,865.44713319464,0
"1829","Male","Majority","No","High School",40035.4909960236,0,1,20.5594751939572,0,255.50630205576,0
"1830","Female","Majority","No","Some College",35869.2560199165,0,0,59.8959434932908,1,754.623851678594,0
"1831","Female","Majority","Yes","High School",NA,0,0,73.2100090617921,1,469.107182249174,0
"1832","Female","Minority","No","Some College",31614.7400489958,0,0,18.8046074281766,0,157.924149071092,0
"1833","Male","Minority","No","No High School",30656.1971474225,0,0,44.511284226435,0,139.358867486901,0
"1834","Female","Majority","No","High School",33650.9446445621,0,0,72.8774240188655,0,174.580738763898,0
"1835","Male","Majority","No","No High School",38421.806507113,0,0,16.2491502532669,0,235.9495926437,0
"1836","Male","Majority","No","Some College",45078.8182992063,0,1,60.5524386678668,1,967.922803062906,0
"1837","Male","Majority","No","Some College",43242.5708444109,0,1,74.4179933414429,0,287.897117392496,0
"1838","Female","Minority","No","No High School",24482.7694267513,0,0,19.8685766579958,1,527.778408520714,0
